MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION CITY (L/100 km),FUEL CONSUMPTION HWY (L/100 km),FUEL CONSUMPTION COMB (L/100 km),CO2 EMISSIONS 
2016,TOYOTA,HIGHLANDER HYBRID AWD,SUV - STANDARD,3.5,6,AV6,X,8.6,8.4,8.5,198
2016,TOYOTA,HIGHLANDER HYBRID AWD LE,SUV - STANDARD,3.5,6,AV6,X,8.4,8.3,8.4,195
2016,TOYOTA,PRIUS,MID-SIZE,1.8,4,AV,X,4.4,4.6,4.5,104
2016,TOYOTA,PRIUS c,COMPACT,1.5,4,AV,X,4.5,5.1,4.7,111
2016,TOYOTA,PRIUS v,STATION WAGON - MID-SIZE,1.8,4,AV,X,5.4,5.8,5.6,131
2016,TOYOTA,RAV4,SUV - SMALL,2.5,4,AS6,X,10.1,7.7,9,212
2016,TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS6,X,10.5,8.2,9.5,220
2016,TOYOTA,RAV4 HYBRID AWD,SUV - SMALL,2.5,4,AV6,X,6.9,7.6,7.2,169
2016,TOYOTA,RAV4 LE/XLE,SUV - SMALL,2.5,4,AS6,X,10,7.6,8.9,208
2016,TOYOTA,RAV4 LIMITED/SE AWD,SUV - SMALL,2.5,4,AS6,X,10.6,8.1,9.4,220
2016,TOYOTA,SEQUOIA 4WD,SUV - STANDARD,5.7,8,AS6,X,18.8,14,16.6,382
2016,TOYOTA,SIENNA,MINIVAN,3.5,6,AS6,X,13,9.5,11.4,267
2016,TOYOTA,SIENNA AWD,MINIVAN,3.5,6,AS6,X,14.4,10.2,12.5,290
2016,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,AS6,X,12,10,11.1,261
2016,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,3.5,6,AS6,X,12.6,10,11.4,267
2016,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,AS6,X,12.7,10.5,11.7,274
2016,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,M5,X,12.4,11.4,11.9,279
2016,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,3.5,6,AS6,X,13.1,10.5,11.9,280
2016,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,3.5,6,M6,X,13.6,11.2,12.5,292
2016,TOYOTA,TACOMA 4WD D-CAB OFF-ROAD,PICKUP TRUCK - SMALL,3.5,6,M6,X,13.8,11.7,12.9,300
2016,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,15.9,12.3,14.3,335
2016,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,17.3,13,15.4,360
2016,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,16.9,12.9,15.1,351
2016,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,18.2,14.1,16.3,380
2016,TOYOTA,VENZA,SUV - SMALL,2.7,4,AS6,X,11.6,9,10.4,244
2016,TOYOTA,VENZA,SUV - SMALL,3.5,6,AS6,X,12.5,9,10.9,256
2016,TOYOTA,VENZA 4WD,SUV - SMALL,2.7,4,AS6,X,11.6,9.2,10.5,241
2016,TOYOTA,VENZA 4WD,SUV - SMALL,3.5,6,AS6,X,12.8,9.3,11.3,263
2016,TOYOTA,YARIS,COMPACT,1.5,4,AS6,X,7.2,5.6,6.4,151
2016,TOYOTA,YARIS (SIL),COMPACT,1.5,4,M6,X,7.6,5.7,6.7,157
2016,TOYOTA,YARIS HATCHBACK,COMPACT,1.5,4,A4,X,7.8,6.6,7.3,170
2016,TOYOTA,YARIS HATCHBACK,COMPACT,1.5,4,M5,X,7.7,6.3,7.1,165
2016,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,AS6,X,9.6,7,8.4,196
2016,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,M5,X,9.5,6.9,8.4,196
2016,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,1.8,4,AS6,X,9.6,7,8.4,196
2016,VOLKSWAGEN,BEETLE DUNE,COMPACT,1.8,4,AS6,X,9.7,7.5,8.7,203
2016,VOLKSWAGEN,CC,COMPACT,2,4,AM6,Z,10.7,7.7,9.3,217
2016,VOLKSWAGEN,GOLF,COMPACT,1.8,4,AS6,X,9.3,6.5,8.1,189
2016,VOLKSWAGEN,GOLF,COMPACT,1.8,4,M5,X,9.3,6.4,8,187
2016,VOLKSWAGEN,GOLF GTI,COMPACT,2,4,AM6,X,9.5,7.2,8.5,198
2016,VOLKSWAGEN,GOLF GTI,COMPACT,2,4,M6,X,9.4,6.9,8.3,193
2016,VOLKSWAGEN,GOLF R,COMPACT,2,4,AM6,Z,10.4,7.9,9.3,216
2016,VOLKSWAGEN,GOLF R,COMPACT,2,4,M6,Z,10.9,7.7,9.4,220
2016,VOLKSWAGEN,GOLF SPORTWAGON,STATION WAGON - SMALL,1.8,4,AS6,X,9.4,6.8,8.2,193
2016,VOLKSWAGEN,GOLF SPORTWAGON,STATION WAGON - SMALL,1.8,4,M5,X,9.5,6.6,8.2,192
2016,VOLKSWAGEN,JETTA,COMPACT,1.4,4,AS6,X,8.5,6,7.3,173
2016,VOLKSWAGEN,JETTA,COMPACT,1.4,4,M5,X,8.3,5.9,7.2,168
2016,VOLKSWAGEN,JETTA,COMPACT,1.8,4,AS6,X,9.2,6.4,8,186
2016,VOLKSWAGEN,JETTA,COMPACT,1.8,4,M5,X,9.4,6.4,8.1,189
2016,VOLKSWAGEN,JETTA,COMPACT,2,4,AM6,X,9.8,7,8.6,201
2016,VOLKSWAGEN,JETTA,COMPACT,2,4,M6,X,10.1,7.2,8.8,207
2016,VOLKSWAGEN,JETTA HYBRID,COMPACT,1.4,4,AM7,Z,5.7,4.9,5.3,124
2016,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,AS6,X,9.4,6.3,8,187
2016,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,M6,X,9.5,6.4,8.1,189
2016,VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,AM6,X,11.9,8.5,10.4,243
2016,VOLKSWAGEN,TIGUAN,SUV - SMALL,2,4,AS6,Z,11.7,9.5,10.7,251
2016,VOLKSWAGEN,TIGUAN,SUV - SMALL,2,4,M6,Z,13,9,11.2,259
2016,VOLKSWAGEN,TIGUAN 4MOTION,SUV - SMALL,2,4,AS6,Z,11.6,9.3,10.6,248
2016,VOLKSWAGEN,TOUAREG,SUV - STANDARD,3.6,6,AS8,X,14.1,10.4,12.4,292
2016,VOLKSWAGEN,TOUAREG TDI (modified),SUV - STANDARD,3,6,AS8,D,11.2,8.4,9.8,270
2016,VOLVO,S60 CC T5 AWD,COMPACT,2.5,5,AS6,X,11.8,8.6,10.3,239
2016,VOLVO,S60 INSCRIPTION,COMPACT,2,4,AS8,X,9.6,6.7,8.3,193
2016,VOLVO,S60 INSCRIPTION T5 AWD,COMPACT,2.5,5,AS6,X,11.6,8.2,10.1,233
2016,VOLVO,S60 T5,COMPACT,2,4,AS8,X,9.6,6.7,8.3,193
2016,VOLVO,S60 T5 AWD,COMPACT,2.5,5,AS6,X,11.6,8.2,10.1,233
2016,VOLVO,S60 T6,COMPACT,2,4,AS8,Z,10.6,7.7,9.3,218
2016,VOLVO,S60 T6 AWD,COMPACT,2,4,AS8,Z,11.3,8.2,9.9,231
2016,VOLVO,S60 3.0T AWD,COMPACT,3,6,AS6,X,13,9,11.2,259
2016,VOLVO,S60 POLESTAR,COMPACT,3,6,AS6,X,13,9,11.2,259
2016,VOLVO,S80 T5,MID-SIZE,2,4,AS8,X,9.6,6.7,8.3,193
2016,VOLVO,V60 CC T5 AWD,STATION WAGON - SMALL,2.5,5,AS6,X,11.8,8.6,10.3,239
2016,VOLVO,V60 T5,STATION WAGON - SMALL,2,4,AS8,X,9.6,6.7,8.3,193
2016,VOLVO,V60 T5 AWD,STATION WAGON - SMALL,2.5,5,AS6,X,11.6,8.2,10.1,233
2016,VOLVO,V60 T6 AWD,STATION WAGON - SMALL,2,4,AS8,Z,11.3,8.2,9.9,231
2016,VOLVO,V60 3.0T AWD,STATION WAGON - SMALL,3,6,AS6,X,13,9,11.2,259
2016,VOLVO,V60 POLESTAR,STATION WAGON - SMALL,3,6,AS6,X,13,9,11.2,259
2016,VOLVO,XC60 T5,SUV - SMALL,2,4,AS8,X,10.3,7.6,9.1,213
2016,VOLVO,XC60 T5 AWD,SUV - SMALL,2.5,5,AS6,X,12.5,9.2,11,254
2016,VOLVO,XC60 T6,SUV - SMALL,2,4,AS8,Z,11,8.1,9.7,226
2016,VOLVO,XC60 T6 AWD,SUV - SMALL,2,4,AS8,Z,11.8,9.1,10.6,247
2016,VOLVO,XC60 3.0T AWD,SUV - SMALL,3,6,AS6,X,13.7,10.1,12,276
2016,VOLVO,XC70 T5,SUV - SMALL,2,4,AS8,X,10.3,7.6,9.1,213
2016,VOLVO,XC70 T5 AWD,SUV - SMALL,2.5,5,AS6,X,12.5,9.2,11,254
2016,VOLVO,XC90 T5,SUV - STANDARD,2,4,AS8,Z,10.6,9.1,10,232
2016,VOLVO,XC90 T5 AWD,SUV - STANDARD,2,4,AS8,Z,10.8,9.5,10.2,239
2016,VOLVO,XC90 T6 AWD,SUV - STANDARD,2,4,AS8,Z,11.5,9.5,10.6,247
